,id,popularity,release_date,title,vote_average,vote_count,day,month,release_year,weekday
2529,11411,7.990679,1987-07-23,Superman IV: The Quest for Peace,4.1,327.0,23.0,7.0,1987.0,jueves
2540,29794,4.037458,1985-08-28,Howling II: Stirba - Werewolf Bitch,4.2,41.0,28.0,8.0,1985.0,miércoles
2544,30168,1.629796,1982-12-10,It Came from Hollywood,6.0,12.0,10.0,12.0,1982.0,viernes
2553,17918,9.412377,1982-02-19,Swamp Thing,5.4,92.0,19.0,2.0,1982.0,viernes
2556,509,9.874043,1999-05-13,Notting Hill,7.0,1309.0,13.0,5.0,1999.0,jueves
2557,1090,9.356587,1999-04-16,The Thirteenth Floor,6.8,381.0,16.0,4.0,1999.0,viernes
2559,15059,3.02583,1999-04-29,The Loss of Sexual Innocence,5.2,9.0,29.0,4.0,1999.0,jueves
2560,55912,1.217192,1998-11-27,Twice Upon a Yesterday,5.1,8.0,27.0,11.0,1998.0,viernes
2561,12117,6.236116,1999-06-04,Instinct,6.3,149.0,4.0,6.0,1999.0,viernes
2562,11779,11.619416,1999-02-17,Buena Vista Social Club,7.3,76.0,17.0,2.0,1999.0,miércoles
2563,41730,2.494188,1999-06-06,Desert Blue,5.5,9.0,6.0,6.0,1999.0,domingo
2564,84198,0.501046,2012-03-22,A Place at the Table,6.9,7.0,22.0,3.0,2012.0,jueves
2565,100568,0.226247,1999-10-08,Floating,5.0,4.0,8.0,10.0,1999.0,viernes
2566,13533,0.898365,1998-06-04,Free Enterprise,5.8,10.0,4.0,6.0,1998.0,jueves
2567,62676,1.969282,1999-06-04,Limbo,7.0,17.0,4.0,6.0,1999.0,viernes
2568,817,13.984182,1999-06-08,Austin Powers: The Spy Who Shagged Me,6.1,1034.0,8.0,6.0,1999.0,martes
2569,265966,0.451412,1999-06-11,Promise Her Anything,0.0,0.0,11.0,6.0,1999.0,viernes
2570,91598,0.113904,1998-05-16,The Red Dwarf,5.5,3.0,16.0,5.0,1998.0,sábado
2571,14283,7.725843,1998-09-10,The Red Violin,7.2,101.0,10.0,9.0,1998.0,jueves
2572,37135,12.453452,1999-06-18,Tarzan,7.1,1715.0,18.0,6.0,1999.0,viernes
2573,2275,14.039655,1999-06-18,The General's Daughter,6.1,209.0,18.0,6.0,1999.0,viernes
2574,68426,0.489067,1999-01-01,Get Bruce!,6.2,3.0,1.0,1.0,1999.0,viernes
2575,24137,3.873796,1999-04-15,An Ideal Husband,6.3,47.0,15.0,4.0,1999.0,jueves
2578,15800,4.79567,1997-10-18,Trekkies,6.3,22.0,18.0,10.0,1997.0,sábado
2579,9032,8.011869,1999-06-25,Big Daddy,6.2,898.0,25.0,6.0,1999.0,viernes
2580,13821,1.239074,1998-05-07,The Boys,6.8,3.0,7.0,5.0,1998.0,jueves
2582,55955,0.147516,1997-10-21,My Son the Fanatic,4.7,3.0,21.0,10.0,1997.0,martes
2583,67067,0.087065,1996-05-04,Zone 39,5.0,2.0,4.0,5.0,1996.0,sábado
2584,6488,5.418428,1990-08-09,Arachnophobia,6.2,445.0,9.0,8.0,1990.0,jueves
2585,9473,11.818055,1999-06-30,"South Park: Bigger, Longer & Uncut",7.1,916.0,30.0,6.0,1999.0,miércoles
2586,8487,9.887602,1999-06-29,Wild Wild West,5.1,1042.0,29.0,6.0,1999.0,martes
2587,10279,6.14854,1999-07-02,Summer of Sam,6.3,115.0,2.0,7.0,1999.0,viernes
2588,125263,0.117541,1998-04-18,Broken Vessels,6.0,2.0,18.0,4.0,1998.0,sábado
2591,2105,18.344227,1999-07-09,American Pie,6.4,2358.0,9.0,7.0,1999.0,viernes
2592,1073,8.605659,1999-03-19,Arlington Road,7.0,246.0,19.0,3.0,1999.0,viernes
2594,10208,7.531668,1999-07-14,Muppets from Space,5.8,94.0,14.0,7.0,1999.0,miércoles
2595,2667,14.838386,1999-07-14,The Blair Witch Project,6.3,1090.0,14.0,7.0,1999.0,miércoles
2596,48958,1.786841,1999-08-25,My Life So Far,6.1,10.0,25.0,8.0,1999.0,miércoles
2597,345,13.268484,1999-07-14,Eyes Wide Shut,7.1,1266.0,14.0,7.0,1999.0,miércoles
2598,9825,13.787108,1999-07-15,Lake Placid,5.5,251.0,15.0,7.0,1999.0,jueves
2599,16158,4.414077,1999-07-16,The Wood,7.1,34.0,16.0,7.0,1999.0,viernes
2600,133575,1.074248,1999-07-16,The Velocity of Gary,4.2,5.0,16.0,7.0,1999.0,viernes
2601,620,22.089729,1984-06-07,Ghostbusters,7.3,2431.0,7.0,6.0,1984.0,jueves
2602,2978,16.414239,1989-06-15,Ghostbusters II,6.3,1131.0,15.0,6.0,1989.0,jueves
2603,10490,6.396767,1999-07-23,Drop Dead Gorgeous,6.5,88.0,23.0,7.0,1999.0,viernes
2604,11618,8.967638,1999-07-23,The Haunting,5.2,374.0,23.0,7.0,1999.0,viernes
2605,332,11.677244,1999-07-23,Inspector Gadget,4.3,322.0,23.0,7.0,1999.0,viernes
2606,1812,2.493289,1999-07-23,Trick,6.7,24.0,23.0,7.0,1999.0,viernes
2607,8914,7.493615,1999-07-28,Deep Blue Sea,5.6,616.0,28.0,7.0,1999.0,miércoles
2608,9824,10.466306,1999-08-06,Mystery Men,5.7,255.0,6.0,8.0,1999.0,viernes
2609,4806,8.919469,1999-07-30,Runaway Bride,5.8,472.0,30.0,7.0,1999.0,viernes
2610,33430,1.596052,1999-07-30,Twin Falls Idaho,7.1,12.0,30.0,7.0,1999.0,viernes
2618,21185,7.368928,1988-08-05,Vibes,6.0,10.0,5.0,8.0,1988.0,viernes
2619,11120,6.224859,1986-11-26,The Mosquito Coast,6.3,126.0,26.0,11.0,1986.0,miércoles
2620,10136,8.236472,1986-12-12,The Golden Child,5.6,311.0,12.0,12.0,1986.0,viernes
2621,32060,2.563112,1986-01-01,Brighton Beach Memoirs,6.2,20.0,1.0,1.0,1986.0,miércoles
2622,48686,3.143618,1987-01-09,Assassination,5.6,11.0,9.0,1.0,1987.0,viernes
2623,48259,2.524937,1986-12-12,Crimes of the Heart,6.0,17.0,12.0,12.0,1986.0,viernes
2624,873,11.573562,1985-12-18,The Color Purple,7.7,345.0,18.0,12.0,1985.0,miércoles
2625,48660,0.710875,1987-01-09,The Kindred,5.9,7.0,9.0,1.0,1987.0,viernes
2626,26789,11.273675,1986-12-19,No Mercy,5.7,38.0,19.0,12.0,1986.0,viernes
2628,108312,0.910047,1986-12-24,Native Son,2.0,2.0,24.0,12.0,1986.0,miércoles
2629,198469,0.001586,1986-12-17,Otello,6.7,3.0,17.0,12.0,1986.0,miércoles
2630,11416,11.241995,1986-09-29,The Mission,7.1,295.0,29.0,9.0,1986.0,lunes
2631,10776,7.409179,1986-12-19,Little Shop of Horrors,6.7,389.0,19.0,12.0,1986.0,viernes
2633,9710,10.877201,1986-12-17,Allan Quatermain and the Lost City of Gold,4.6,70.0,17.0,12.0,1986.0,miércoles
2634,31924,2.995682,1986-12-25,The Morning After,5.9,22.0,25.0,12.0,1986.0,jueves
2635,30890,8.782912,1987-01-30,Radio Days,7.0,131.0,30.0,1.0,1987.0,viernes
2636,24081,0.619481,1987-02-06,From the Hip,5.8,12.0,6.0,2.0,1987.0,viernes
2637,20242,2.362974,1987-01-30,Outrageous Fortune,5.6,32.0,30.0,1.0,1987.0,viernes
2638,39074,4.187498,1987-01-16,The Bedroom Window,6.2,20.0,16.0,1.0,1987.0,viernes
2639,66194,1.712138,1986-04-13,Deadtime Stories,4.6,7.0,13.0,4.0,1986.0,domingo
2640,2115,1.745096,1987-02-06,Light of Day,5.4,10.0,6.0,2.0,1987.0,viernes
2641,23599,4.917167,1987-01-16,Wanted: Dead or Alive,5.4,22.0,16.0,1.0,1987.0,viernes
2642,3526,2.077869,1982-12-03,Frances,7.1,24.0,3.0,12.0,1982.0,viernes
2643,41166,0.637248,1985-09-20,Plenty,5.9,8.0,20.0,9.0,1985.0,viernes
2644,16406,3.960622,1999-08-04,Dick,5.7,67.0,4.0,8.0,1999.0,miércoles
2645,197239,1.650488,1997-10-30,The Gambler,0.0,0.0,30.0,10.0,1997.0,jueves
2646,10386,15.441459,1999-08-06,The Iron Giant,7.6,1470.0,6.0,8.0,1999.0,viernes
2647,745,18.449169,1999-08-06,The Sixth Sense,7.7,3223.0,6.0,8.0,1999.0,viernes
2648,913,10.961226,1999-08-06,The Thomas Crown Affair,6.7,349.0,6.0,8.0,1999.0,viernes
2650,12229,4.222607,1998-07-02,The Acid House,6.4,33.0,2.0,7.0,1998.0,jueves
2651,67323,0.371975,1998-09-11,The Adventures of Sebastian Cole,6.5,2.0,11.0,9.0,1998.0,viernes
2652,91076,0.837943,1998-05-21,Illuminata,6.3,7.0,21.0,5.0,1998.0,jueves
2653,89861,0.882132,1998-06-12,Stiff Upper Lips,10.0,1.0,12.0,6.0,1998.0,viernes
2654,19457,11.162383,2000-04-27,The Yards,6.0,98.0,27.0,4.0,2000.0,jueves
2655,11353,7.169508,1999-08-12,Bowfinger,6.0,258.0,12.0,8.0,1999.0,jueves
2656,17707,6.570918,1999-08-13,Brokedown Palace,6.2,115.0,13.0,8.0,1999.0,viernes
2657,9781,6.074832,1999-08-13,Detroit Rock City,6.7,102.0,13.0,8.0,1999.0,viernes
2659,18212,5.12798,1999-02-14,Better Than Chocolate,6.4,25.0,14.0,2.0,1999.0,domingo
2660,13817,3.466204,1998-08-13,Head On,5.8,18.0,13.0,8.0,1998.0,jueves
2663,48781,7.506958,1995-10-20,Never Talk to Strangers,4.7,31.0,20.0,10.0,1995.0,viernes
2671,24103,2.858879,1986-07-25,Haunted Honeymoon,5.4,45.0,25.0,7.0,1986.0,viernes
2672,10552,6.781815,1985-04-12,Cat's Eye,5.9,140.0,12.0,4.0,1985.0,viernes
2675,10768,7.798615,1981-03-20,Omen III: The Final Conflict,5.5,132.0,20.0,3.0,1981.0,viernes
2676,813,13.063203,1980-07-02,Airplane!,7.1,1104.0,2.0,7.0,1980.0,miércoles
2677,2665,7.181664,1982-12-10,Airplane II: The Sequel,6.0,276.0,10.0,12.0,1982.0,viernes
2678,9406,7.145784,1997-12-25,An American Werewolf in Paris,5.3,154.0,25.0,12.0,1997.0,jueves
2679,11418,11.457485,1985-07-25,National Lampoon’s European Vacation,6.0,232.0,25.0,7.0,1985.0,jueves
2680,11153,7.747432,1983-07-28,National Lampoon's Vacation,7.1,412.0,28.0,7.0,1983.0,jueves
2681,14170,11.303489,1988-06-03,Funny Farm,6.0,74.0,3.0,6.0,1988.0,viernes
2682,2280,9.562292,1988-06-03,Big,6.9,1022.0,3.0,6.0,1988.0,viernes
2683,11077,5.722116,1990-07-27,Problem Child,5.5,152.0,27.0,7.0,1990.0,viernes
2684,28597,8.142992,1991-07-03,Problem Child 2,5.2,101.0,3.0,7.0,1991.0,miércoles
2685,22611,2.770568,1989-07-15,Little Nemo: Adventures In Slumberland,7.1,36.0,15.0,7.0,1989.0,sábado
2686,39780,1.462571,1997-12-31,Oscar and Lucinda,6.2,26.0,31.0,12.0,1997.0,miércoles
2687,10396,6.399977,1988-12-02,Tequila Sunrise,6.0,116.0,2.0,12.0,1988.0,viernes
2688,9944,8.708306,1993-12-16,The Pelican Brief,6.3,377.0,16.0,12.0,1993.0,jueves
2689,850,7.337907,1983-11-18,A Christmas Story,7.4,352.0,18.0,11.0,1983.0,viernes
2690,10154,6.951414,1999-08-16,Mickey Blue Eyes,5.3,142.0,16.0,8.0,1999.0,lunes
2691,10342,8.345784,1999-08-11,Teaching Mrs. Tingle,5.3,94.0,11.0,8.0,1999.0,miércoles
2692,10366,7.805145,1999-08-05,Universal Soldier: The Return,4.2,138.0,5.0,8.0,1999.0,jueves
2693,9349,8.035769,1992-07-10,Universal Soldier,5.8,382.0,10.0,7.0,1992.0,viernes
2694,15122,1.097513,1999-09-10,Love Stinks,5.4,11.0,10.0,9.0,1999.0,viernes
2696,126152,0.056395,1998-09-10,With Friends Like These...,0.0,0.0,10.0,9.0,1998.0,jueves
2697,22314,1.615319,1999-08-25,In Too Deep,6.3,18.0,25.0,8.0,1999.0,miércoles
2698,51679,0.447313,1999-01-01,The Source,4.9,5.0,1.0,1.0,1999.0,viernes
2700,11037,4.33058,1986-01-17,Iron Eagle,4.8,64.0,17.0,1.0,1986.0,viernes
2701,11955,2.331052,1988-11-11,Iron Eagle II,4.3,17.0,11.0,11.0,1988.0,viernes
2702,2038,8.48487,1992-01-09,Iron Eagle III,3.6,15.0,9.0,1.0,1992.0,jueves
2703,28737,1.286323,1995-01-01,Iron Eagle IV,3.2,8.0,1.0,1.0,1995.0,domingo
2707,9096,7.431005,1992-02-07,Medicine Man,5.8,114.0,7.0,2.0,1992.0,viernes
2709,113273,0.140027,1999-01-01,On the Ropes,5.0,1.0,1.0,1.0,1999.0,viernes
2711,1911,10.308026,1999-08-27,The 13th Warrior,6.4,524.0,27.0,8.0,1999.0,viernes
2712,2900,14.705865,1999-08-26,The Astronaut's Wife,5.5,263.0,26.0,8.0,1999.0,jueves
2713,17709,4.431577,1999-08-27,Dudley Do-Right,3.8,49.0,27.0,8.0,1999.0,viernes
2714,37718,1.533253,1999-08-27,The Muse,5.3,31.0,27.0,8.0,1999.0,viernes
2716,104896,0.513308,1999-08-27,A Dog Of Flanders,6.4,6.0,27.0,8.0,1999.0,viernes
2717,30964,0.504739,1999-06-25,The Lost Son,5.8,6.0,25.0,6.0,1999.0,viernes
2719,6373,1.233052,1998-05-08,The Very Thought of You,5.0,11.0,8.0,5.0,1998.0,viernes
2720,2162,3.062626,1999-09-01,Chill Factor,5.3,30.0,1.0,9.0,1999.0,miércoles
2721,14578,3.10924,1999-08-16,Outside Providence,5.6,30.0,16.0,8.0,1999.0,lunes
2722,40694,1.016117,1998-08-01,Bedrooms and Hallways,5.9,11.0,1.0,8.0,1998.0,sábado
2723,4338,0.563637,1998-09-13,I Woke Up Early The Day I Died,4.7,3.0,13.0,9.0,1998.0,domingo
2724,49184,0.219485,1998-09-01,West Beyrouth,8.8,5.0,1.0,9.0,1998.0,martes
2725,10307,9.304144,1999-09-10,Stigmata,6.0,248.0,10.0,9.0,1999.0,viernes
2726,11601,5.875606,1999-09-10,Stir of Echoes,6.5,334.0,10.0,9.0,1999.0,viernes
2727,18621,4.374187,1999-04-09,Best Laid Plans,6.0,30.0,9.0,4.0,1999.0,viernes
2729,21719,2.255032,1999-02-25,The Minus Man,6.4,19.0,25.0,2.0,1999.0,jueves
2730,40879,1.483082,1999-09-10,Whiteboyz,4.8,4.0,10.0,9.0,1999.0,viernes
2734,49792,6.24172,1991-02-01,Queens Logic,5.7,6.0,1.0,2.0,1991.0,viernes
2735,77064,1.292256,1993-01-01,Public Access,5.5,3.0,1.0,1.0,1993.0,viernes
2736,26522,12.019262,1984-09-14,A Soldier's Story,6.2,54.0,14.0,9.0,1984.0,viernes
2739,42114,3.861469,1983-09-02,Nightmares,5.4,23.0,2.0,9.0,1983.0,viernes
2742,14,20.726578,1999-09-15,American Beauty,7.9,3438.0,15.0,9.0,1999.0,miércoles
2743,24128,2.359569,1984-11-16,Stop Making Sense,8.7,47.0,16.0,11.0,1984.0,viernes
2744,11001,6.229424,1999-09-17,Blue Streak,6.1,359.0,17.0,9.0,1999.0,viernes
2745,10390,4.950061,1999-09-17,For Love of the Game,6.3,88.0,17.0,9.0,1999.0,viernes
2748,35122,3.508075,1999-01-29,Splendor,5.5,14.0,29.0,1.0,1999.0,viernes
2749,142132,0.20833,1999-09-17,Sugar Town,5.5,2.0,17.0,9.0,1999.0,viernes
2751,11797,7.472509,1985-08-02,Fright Night,6.9,279.0,2.0,8.0,1985.0,viernes
2752,18086,5.777858,1988-04-07,Fright Night Part 2,6.4,81.0,7.0,4.0,1988.0,jueves
2753,124475,0.533479,1994-11-09,La séparation,5.4,7.0,9.0,11.0,1994.0,miércoles
2756,11527,8.800455,1981-04-10,Excalibur,7.1,241.0,10.0,4.0,1981.0,viernes
2757,42848,1.415493,1998-09-06,Lulu on the Bridge,5.8,5.0,6.0,9.0,1998.0,domingo
2759,1049,4.359884,1993-02-05,Sommersby,6.0,82.0,5.0,2.0,1993.0,viernes
2760,28032,13.856199,1994-03-30,Thumbelina,6.1,117.0,30.0,3.0,1994.0,miércoles
2762,28377,3.682167,1981-08-28,Hell Night,5.6,32.0,28.0,8.0,1981.0,viernes
2765,10398,10.876463,1999-09-24,Double Jeopardy,6.2,282.0,24.0,9.0,1999.0,viernes
2766,2290,9.217935,1999-09-16,Jakob the Liar,6.1,91.0,16.0,9.0,1999.0,jueves
2767,24071,8.102656,1999-09-24,Mumford,6.3,27.0,24.0,9.0,1999.0,viernes
2768,62994,0.437857,1998-09-14,Dog Park,5.8,4.0,14.0,9.0,1998.0,lunes
2769,60994,4.004968,1999-09-04,Guinevere,5.9,9.0,4.0,9.0,1999.0,sábado
2770,16112,2.86282,1999-10-01,The Adventures of Elmo in Grouchland,6.3,14.0,1.0,10.0,1999.0,viernes
2771,32305,3.106424,1999-01-01,Simon Sez,3.6,17.0,1.0,1.0,1999.0,viernes
2772,14429,4.606395,1999-10-01,Drive Me Crazy,5.8,62.0,1.0,10.0,1999.0,viernes
2773,15198,4.512767,1999-10-01,"Mystery, Alaska",6.0,71.0,1.0,10.0,1999.0,viernes
2774,6415,12.287636,1999-09-27,Three Kings,6.6,709.0,27.0,9.0,1999.0,lunes
2775,24066,2.939685,1999-12-03,"Happy, Texas",5.5,39.0,3.0,12.0,1999.0,viernes
2776,21430,10.255215,1998-09-05,New Rose Hotel,5.0,24.0,5.0,9.0,1998.0,sábado
2777,10381,10.285949,1999-01-22,Plunkett & MacLeane,6.1,49.0,22.0,1.0,1999.0,viernes
2778,171982,0.052377,2012-10-09,Romance,0.0,0.0,9.0,10.0,2012.0,martes
2782,10349,13.412785,1993-04-23,The Dark Half,5.4,91.0,23.0,4.0,1993.0,viernes
2784,29787,8.120652,1988-07-29,Monkey Shines,6.2,58.0,29.0,7.0,1988.0,viernes
2786,10576,6.370495,1983-06-03,Psycho II,6.0,128.0,3.0,6.0,1983.0,viernes
2787,12662,6.345885,1986-06-27,Psycho III,5.4,79.0,27.0,6.0,1986.0,viernes
2790,12618,4.140398,1999-10-08,Random Hearts,5.3,63.0,8.0,10.0,1999.0,viernes
2791,13824,4.155147,1999-10-08,Superstar,5.0,85.0,8.0,10.0,1999.0,viernes
2792,226,6.536006,1999-09-02,Boys Don't Cry,7.2,360.0,2.0,9.0,1999.0,jueves
2793,288772,0.001648,1999-10-08,"Five Wives, Three Secretaries and Me",0.0,0.0,8.0,10.0,1999.0,viernes
2796,10388,7.807741,1999-05-15,The Limey,6.6,110.0,15.0,5.0,1999.0,sábado
2797,17198,6.571586,1999-09-03,The Mating Habits of the Earthbound Human,6.4,18.0,3.0,9.0,1999.0,viernes
2798,44857,7.697,1999-10-22,Molly,5.5,14.0,22.0,10.0,1999.0,viernes
2799,9346,6.505209,1983-08-05,Risky Business,6.4,340.0,5.0,8.0,1983.0,viernes
2800,861,12.954444,1990-06-01,Total Recall,7.1,1745.0,1.0,6.0,1990.0,viernes
2801,14412,5.991482,1981-08-28,Body Heat,7.1,128.0,28.0,8.0,1981.0,viernes
2802,9377,12.724645,1986-06-11,Ferris Bueller's Day Off,7.5,1340.0,11.0,6.0,1986.0,miércoles
2803,11541,13.293569,1982-12-17,The Year of Living Dangerously,6.8,84.0,17.0,12.0,1982.0,viernes
2810,11054,6.453409,1988-02-16,Hairspray,6.6,102.0,16.0,2.0,1988.0,martes
2812,24453,1.697455,1984-10-19,The Razor's Edge,6.9,16.0,19.0,10.0,1984.0,viernes
2813,18254,5.463216,1981-12-25,Reds,7.1,70.0,25.0,12.0,1981.0,viernes
2814,56235,0.15025,1999-06-11,Return with Honor,4.0,2.0,11.0,6.0,1999.0,viernes
2826,535,9.888958,1983-04-14,Flashdance,6.1,313.0,14.0,4.0,1983.0,jueves
2829,31043,0.855695,1984-03-09,Mike's Murder,5.5,4.0,9.0,3.0,1984.0,viernes
2834,5689,11.578578,1980-07-05,The Blue Lagoon,5.8,422.0,5.0,7.0,1980.0,sábado
2836,8052,7.04756,1996-02-28,Hard Eight,6.8,177.0,28.0,2.0,1996.0,miércoles
2837,772,13.293722,1992-11-19,Home Alone 2: Lost in New York,6.3,2459.0,19.0,11.0,1992.0,jueves
2840,31650,3.50111,1987-10-09,Someone to Watch Over Me,5.8,38.0,9.0,10.0,1987.0,viernes
2842,302579,0.101618,1999-10-08,Naturally Native,0.0,0.0,8.0,10.0,1999.0,viernes
2843,550,63.869599,1999-10-15,Fight Club,8.3,9678.0,15.0,10.0,1999.0,viernes
2844,97537,0.653879,1998-09-01,Beefcake,4.6,10.0,1.0,9.0,1998.0,martes
2845,12220,5.769957,1999-10-13,The Story of Us,5.9,75.0,13.0,10.0,1999.0,miércoles
2846,1610,6.906939,1997-04-04,Fever Pitch,6.1,53.0,4.0,4.0,1997.0,viernes
2847,53151,1.487046,1999-10-17,Joe the King,6.3,8.0,17.0,10.0,1999.0,domingo
2848,42881,1.34763,1999-09-07,Julien Donkey-Boy,7.1,27.0,7.0,9.0,1999.0,martes
2849,29064,1.789046,1999-10-15,The Omega Code,4.4,17.0,15.0,10.0,1999.0,viernes
2850,404,14.580995,1999-10-15,The Straight Story,7.7,315.0,15.0,10.0,1999.0,viernes
2852,36819,9.841623,1981-07-13,Time Bandits,6.6,255.0,13.0,7.0,1981.0,lunes
2857,11562,6.645295,1989-10-13,Crimes and Misdemeanors,7.4,201.0,13.0,10.0,1989.0,viernes
2858,10496,2.584025,1999-10-22,Bats,4.1,35.0,22.0,10.0,1999.0,viernes
2859,16162,5.055141,1999-10-22,The Best Man,6.8,38.0,22.0,10.0,1999.0,viernes
2860,8649,8.825864,1999-10-22,Bringing Out the Dead,6.6,228.0,22.0,10.0,1999.0,viernes
2861,31306,7.250842,1999-10-22,Crazy in Alabama,6.5,13.0,22.0,10.0,1999.0,viernes
2862,10563,5.594358,1999-10-22,Three to Tango,5.4,63.0,22.0,10.0,1999.0,viernes
2863,14484,4.607583,1999-10-07,Body Shots,4.7,21.0,7.0,10.0,1999.0,jueves
2864,214735,0.920469,1998-10-08,Men Cry Bullets,7.0,1.0,8.0,10.0,1998.0,jueves
2866,32043,7.444848,1990-04-27,The Guardian,5.3,32.0,27.0,4.0,1990.0,viernes
2869,5548,13.485583,1987-07-17,RoboCop,7.1,1494.0,17.0,7.0,1987.0,viernes
2870,5549,10.969876,1990-06-22,RoboCop 2,5.6,498.0,22.0,6.0,1990.0,viernes
2871,856,16.78596,1988-06-21,Who Framed Roger Rabbit,7.2,1466.0,21.0,6.0,1988.0,martes
2872,38772,6.737435,1980-09-19,Melvin and Howard,6.8,18.0,19.0,9.0,1980.0,viernes
2873,699,9.765123,1981-06-23,For Your Eyes Only,6.3,497.0,23.0,6.0,1981.0,martes
2874,709,11.137888,1989-07-07,Licence to Kill,5.9,549.0,7.0,7.0,1989.0,viernes
2878,46798,0.467303,1999-10-22,The City,7.6,9.0,22.0,10.0,1999.0,viernes
2879,11377,10.187278,1999-10-29,House on Haunted Hill,5.5,211.0,29.0,10.0,1999.0,viernes
2880,26149,3.104943,1999-10-29,Music of the Heart,6.3,49.0,29.0,10.0,1999.0,viernes
2881,492,11.416319,1999-09-30,Being John Malkovich,7.3,1124.0,30.0,9.0,1999.0,jueves
2882,108346,1.241349,1999-10-29,Dreaming of Joseph Lees,6.0,2.0,29.0,10.0,1999.0,viernes
2883,98480,0.007829,1999-10-29,Man Of The Century,0.0,0.0,29.0,10.0,1999.0,viernes
2885,46286,1.73986,1999-10-29,The Suburbans,4.0,11.0,29.0,10.0,1999.0,viernes
2888,2020,5.061725,1999-11-05,The Bachelor,4.5,84.0,5.0,11.0,1999.0,viernes
2889,9481,8.884406,1999-11-04,The Bone Collector,6.5,843.0,4.0,11.0,1999.0,jueves
2890,9008,11.3569,1999-10-28,The Insider,7.3,489.0,28.0,10.0,1999.0,jueves
2891,14242,5.964323,1999-11-05,American Movie,7.7,57.0,5.0,11.0,1999.0,viernes
2892,16129,5.466969,1998-10-23,Last Night,7.0,41.0,23.0,10.0,1998.0,viernes
2897,18111,8.244989,1989-10-01,Bride of Re-Animator,6.1,70.0,1.0,10.0,1989.0,domingo
2898,31361,1.527771,1981-05-22,Bustin' Loose,5.7,15.0,22.0,5.0,1981.0,viernes
2900,16281,10.434018,1982-11-12,Creepshow,6.7,228.0,12.0,11.0,1982.0,viernes
2901,16288,9.330087,1987-05-01,Creepshow 2,5.9,133.0,1.0,5.0,1987.0,viernes
2902,1694,9.867238,1985-10-18,Re-Animator,7.0,263.0,18.0,10.0,1985.0,viernes
2903,476,8.026112,1989-09-09,Drugstore Cowboy,7.0,117.0,9.0,9.0,1989.0,sábado
2904,37094,10.175138,1993-02-26,Falling Down,7.2,837.0,26.0,2.0,1993.0,viernes
2905,13555,3.99005,1981-03-13,The Funhouse,5.8,69.0,13.0,3.0,1981.0,viernes
2912,21610,5.830675,1981-03-17,Nighthawks,6.4,87.0,17.0,3.0,1981.0,martes
2914,11510,11.966566,1990-09-14,Repossessed,4.5,44.0,14.0,9.0,1990.0,viernes
2916,957,9.10373,1987-06-24,Spaceballs,6.7,924.0,24.0,6.0,1987.0,miércoles
2922,1621,14.285052,1983-06-07,Trading Places,7.1,763.0,7.0,6.0,1983.0,martes
2924,40771,1.475532,1984-07-27,Meatballs Part II,3.5,13.0,27.0,7.0,1984.0,viernes
2925,40772,1.667607,1986-10-26,Meatballs III: Summer Job,4.4,14.0,26.0,10.0,1986.0,domingo
2926,40773,0.921189,1992-03-06,Meatballs 4,3.3,4.0,6.0,3.0,1992.0,viernes
2927,11498,9.696201,1991-08-23,Dead Again,6.7,81.0,23.0,8.0,1991.0,viernes
2928,11790,2.540085,1992-09-18,Peter's Friends,6.7,46.0,18.0,9.0,1992.0,viernes
2929,29371,2.149553,1995-06-16,The Incredibly True Adventure of Two Girls In Love,5.7,13.0,16.0,6.0,1995.0,viernes
2930,276635,0.122181,1982-12-22,Experience Preferred...But Not Essential,7.5,2.0,22.0,12.0,1982.0,miércoles
2931,47941,0.69162,1981-07-31,Under the Rainbow,4.9,7.0,31.0,7.0,1981.0,viernes
2933,19052,1.252804,1999-11-04,Light It Up,6.6,7.0,4.0,11.0,1999.0,jueves
2934,21349,12.593734,1999-11-12,Anywhere But Here,5.9,67.0,12.0,11.0,1999.0,viernes
2935,1832,8.559088,1999-11-12,Dogma,6.8,842.0,12.0,11.0,1999.0,viernes
2938,47692,1.850056,1999-11-24,Felicia's Journey,6.3,24.0,24.0,11.0,1999.0,miércoles
2939,18561,8.343079,1999-11-12,Oxygen,5.4,15.0,12.0,11.0,1999.0,viernes
2943,11663,7.442056,1991-08-14,The Commitments,7.4,132.0,14.0,8.0,1991.0,miércoles
2946,9264,6.901684,1992-05-08,Poison Ivy,5.2,85.0,8.0,5.0,1992.0,viernes
2947,18222,6.146452,1997-01-01,Poison Ivy: The New Seduction,4.1,28.0,1.0,1.0,1997.0,miércoles
2948,124853,0.064219,1995-04-09,Ten Benny,10.0,1.0,9.0,4.0,1995.0,domingo
2951,24226,9.596883,1982-12-08,The Verdict,7.4,132.0,8.0,12.0,1982.0,miércoles
2953,11379,7.778445,1984-08-15,The Adventures of Buckaroo Banzai Across the 8th Dimension,6.3,103.0,15.0,8.0,1984.0,miércoles
2954,29154,5.355761,1988-03-11,Stand and Deliver,7.3,60.0,11.0,3.0,1988.0,viernes
2955,2039,12.877291,1987-12-18,Moonstruck,6.7,173.0,18.0,12.0,1987.0,viernes
2960,20565,0.697268,1998-07-28,42 Up,6.6,9.0,28.0,7.0,1998.0,martes
2961,27141,2.64721,1999-11-17,Liberty Heights,6.7,19.0,17.0,11.0,1999.0,miércoles
