,adult,budget,id,popularity,revenue,title,vote_average,vote_count,day,month,year
19831,False,0,156180,0.014381,0.0,Amor?,0.0,0.0,7.0,6.0,2011.0
19832,False,8000000,13678,1.614918,0.0,The Last Trapper,6.9,24.0,12.0,12.0,2004.0
19833,False,0,62012,0.37066,0.0,Le Poulpe,6.5,5.0,7.0,10.0,1998.0
19842,False,0,16277,6.675401,0.0,Skirt Day,7.2,43.0,9.0,11.0,2008.0
19848,False,0,129609,1.063269,0.0,Chronicle of My Mother,6.6,6.0,27.0,8.0,2011.0
19864,False,0,62069,0.874978,0.0,Four More Years,6.6,7.0,25.0,11.0,2010.0
19866,False,0,135313,0.079302,0.0,Welcome to Sherwood! The Story of 'The Adventures of Robin Hood',6.0,1.0,1.0,1.0,2003.0
19873,False,0,48161,1.062198,0.0,Hold Up,6.8,20.0,1.0,10.0,2010.0
19874,False,0,328712,0.005935,0.0,Tarda estate,0.0,0.0,4.0,9.0,2010.0
19886,False,0,80440,3.440695,0.0,A Burning Hot Summer,5.3,14.0,28.0,9.0,2011.0
19891,False,0,18666,2.29062,0.0,New Fist of Fury,5.4,17.0,8.0,7.0,1976.0
19892,False,0,46111,0.703363,0.0,The Killer Meteors,5.4,9.0,21.0,8.0,1976.0
19894,False,0,46114,0.459802,0.0,The 36 Crazy Fists,5.0,3.0,1.0,1.0,1977.0
19895,False,0,4311,0.881091,0.0,The Sleeping Car Murder,6.9,8.0,17.0,11.0,1965.0
19896,False,0,33360,1.239307,0.0,Let's Not Get Angry,7.4,17.0,20.0,4.0,1966.0
19897,False,0,10792,1.151782,0.0,Hothead,6.5,11.0,14.0,2.0,1979.0
19899,False,0,82708,1.1303,0.0,The Poll Diaries,6.8,6.0,17.0,12.0,2010.0
19900,False,0,143800,1.380446,0.0,Aftermath,6.0,20.0,9.0,11.0,2012.0
19902,False,0,18758,1.174062,0.0,To Kill with Intrigue,5.9,8.0,22.0,7.0,1977.0
19903,False,0,18735,1.257122,0.0,Magnificent Bodyguards,7.0,3.0,27.0,4.0,1978.0
19904,False,0,19274,3.346997,0.0,Fearless Hyena,6.8,27.0,17.0,2.0,1979.0
19905,False,0,46124,2.021844,0.0,Dragon Fist,6.7,15.0,21.0,4.0,1979.0
19906,False,0,18867,1.660612,0.0,Half a Loaf of Kung Fu,6.8,14.0,30.0,6.0,1978.0
19907,False,1,220106,0.148407,0.0,We Should Not Exist,6.8,2.0,23.0,5.0,2006.0
19908,False,0,26152,1.122752,0.0,Erreur de la banque en votre faveur,5.5,15.0,8.0,4.0,2009.0
19909,False,0,13679,4.040988,0.0,Kirikou and the Wild Beasts,6.1,65.0,7.0,12.0,2005.0
19920,False,0,38425,1.603767,0.0,Fantasy Mission Force,5.6,5.0,13.0,2.0,1983.0
19921,False,0,18741,2.017198,0.0,Fearless Hyena Part II,6.5,11.0,4.0,3.0,1983.0
19927,False,2000000,139325,0.447095,0.0,Made in Mexico,5.8,4.0,21.0,9.0,2012.0
19929,False,0,96821,9.737921,0.0,Caesar Must Die,6.6,29.0,11.0,2.0,2012.0
19931,False,0,93289,4.059615,0.0,Now Where Did the Seventh Company Get to?,7.1,53.0,1.0,1.0,1973.0
19932,False,0,104718,0.76923,0.0,Other Worlds,5.9,5.0,30.0,6.0,2004.0
19933,False,0,80220,0.859103,0.0,Peppermint Soda,7.0,7.0,14.0,12.0,1977.0
19935,False,0,83389,8.791024,0.0,From Up on Poppy Hill,7.6,332.0,16.0,7.0,2011.0
19936,False,0,71883,4.189873,0.0,Redline,7.3,50.0,14.0,8.0,2009.0
19940,False,0,55615,0.067036,0.0,Burn Up!,5.0,2.0,21.0,3.0,1991.0
19942,False,0,288168,0.001178,0.0,The time and patience,0.0,0.0,1.0,1.0,1994.0
19943,False,0,61591,1.653651,0.0,Welcome to the Space Show,6.2,18.0,18.0,2.0,2010.0
19944,False,0,25539,2.272623,0.0,Winners & Sinners,6.3,33.0,1.0,1.0,1983.0
19946,False,3100000,135225,6.082938,0.0,Purge,6.7,23.0,7.0,9.0,2012.0
19947,False,0,85525,1.042432,11.0,The Day He Arrives,6.9,27.0,8.0,9.0,2011.0
19948,False,0,10044,5.649524,0.0,My Lucky Stars,6.6,27.0,10.0,2.0,1985.0
19949,False,9023199,18707,3.575166,0.0,"Twinkle, Twinkle, Lucky Stars",6.4,18.0,15.0,8.0,1985.0
19951,False,0,64362,0.747546,0.0,"Oui, mais...",6.9,5.0,18.0,4.0,2001.0
19952,False,0,81850,1.267278,0.0,Space Adventure Cobra,6.0,12.0,3.0,7.0,1982.0
19953,False,0,34280,2.077329,0.0,L'aventure c'est l'aventure,6.6,20.0,4.0,5.0,1972.0
19956,False,30000000,76349,3.835131,108348.0,1911,5.0,41.0,3.0,7.0,2011.0
19958,False,0,10275,2.038062,16157801.0,The Shaolin Temple,7.2,26.0,21.0,1.0,1982.0
19962,False,10000000,37032,3.058256,0.0,Martial Arts of Shaolin,6.8,14.0,1.0,3.0,1986.0
19966,False,0,88284,4.912681,4129250.0,Barbara,7.3,71.0,8.0,3.0,2012.0
19976,False,0,35038,1.226795,0.0,Dragon Fight,5.6,8.0,1.0,9.0,1989.0
19977,False,0,20811,13.313825,8096542.0,The Master,5.9,28.0,29.0,5.0,1992.0
19978,False,0,10852,13.263327,0.0,Kung Fu Cult Master,6.8,14.0,18.0,12.0,1993.0
19982,False,0,48599,0.743089,0.0,Audition/Talent Competition,5.6,5.0,28.0,2.0,1964.0
19986,False,0,31027,1.734829,0.0,Dr. Wai in the Scriptures with No Words,5.8,13.0,10.0,2.0,1996.0
19987,False,12000000,10620,2.383612,0.0,Once Upon a Time in China and America,5.7,23.0,1.0,2.0,1997.0
19989,False,0,411432,0.002841,0.0,The Executor,6.0,1.0,4.0,3.0,1981.0
19990,False,0,40004,0.648189,0.0,Never Say... Never!,4.8,10.0,28.0,9.0,2005.0
19991,False,0,63481,0.976726,0.0,Calmos,5.8,11.0,11.0,2.0,1976.0
19994,False,0,80717,0.149482,0.0,Violeta Went to Heaven,6.7,10.0,11.0,8.0,2011.0
19995,False,0,76609,1.59284,0.0,Rebellion,6.3,24.0,16.0,11.0,2011.0
19996,False,0,8941,0.705023,0.0,Versailles,6.0,4.0,19.0,5.0,2008.0
20000,False,500000,117629,1.162001,116207.0,Yossi,6.8,22.0,16.0,5.0,2012.0
20003,False,0,147590,0.093311,0.0,100 Ways to Murder Your Wife,4.0,1.0,24.0,9.0,1986.0
20004,False,0,138357,0.661561,0.0,The Prodigal,5.0,1.0,6.0,5.0,1955.0
20006,False,4437508,127501,3.779077,2804874.0,Barfi,7.2,84.0,14.0,9.0,2012.0
20007,False,0,279852,0.691717,0.0,Federico Fellini's Autobiography,6.7,3.0,5.0,9.0,2000.0
20009,False,0,97989,2.011049,0.0,Neighboring Sounds,6.4,47.0,1.0,2.0,2012.0
20013,False,0,160,5.256608,0.0,The Arrival of a Train at La Ciotat,6.9,87.0,25.0,1.0,1896.0
20014,False,23000000,11540,5.665798,0.0,Adventures of Arsene Lupin,5.1,103.0,17.0,9.0,2004.0
20018,False,0,84636,0.621392,0.0,The Immortal Story,7.3,10.0,1.0,6.0,1968.0
20020,False,0,122336,1.537497,0.0,The Woodsman and the Rain,5.8,9.0,23.0,10.0,2011.0
20024,False,0,16221,1.487834,0.0,Dororo,6.4,17.0,15.0,3.0,2007.0
20027,False,0,38414,1.343707,0.0,Fresh Bait,6.7,11.0,8.0,3.0,1995.0
20028,False,0,19099,2.360498,0.0,Frenchmen,6.4,32.0,2.0,4.0,2003.0
20029,False,0,83186,11.349635,0.0,Wrong,6.0,105.0,5.0,9.0,2012.0
20030,False,0,84354,5.635687,0.0,Young & Wild,5.1,30.0,29.0,3.0,2012.0
20032,False,25000000,44560,2.467618,0.0,Aftershock,7.5,35.0,22.0,7.0,2010.0
20034,False,0,66722,0.792355,0.0,The Goodbye Girl,4.2,3.0,16.0,1.0,2004.0
20038,False,0,56338,1.367451,0.0,7 Khoon Maaf,5.9,17.0,18.0,2.0,2011.0
20039,False,0,64792,1.589082,0.0,The Red Shoes,5.9,22.0,20.0,1.0,2006.0
20044,False,0,13471,1.084334,0.0,Skate Or Die,3.5,7.0,11.0,6.0,2008.0
20045,False,0,36172,0.492981,0.0,Negative Happy Chain Saw Edge,7.8,2.0,19.0,1.0,2008.0
20053,False,0,99106,0.000151,0.0,The Monster,6.0,1.0,1.0,1.0,1993.0
20056,False,0,70410,3.449936,0.0,The Public Woman,6.1,17.0,16.0,6.0,1984.0
20057,False,0,64876,0.142424,0.0,Ohyaku: The Female Demon,7.7,3.0,25.0,5.0,1968.0
20063,False,0,39987,1.491001,0.0,Gestapo's Last Orgy,5.3,10.0,21.0,1.0,1977.0
20076,False,0,14419,1.079873,0.0,"Coluche, l'histoire d'un mec",6.0,14.0,15.0,10.0,2008.0
20081,False,0,135390,0.661863,0.0,The Softening of the Egg,5.3,3.0,17.0,3.0,1975.0
20082,False,0,65904,1.274399,0.0,Who Wants To Kill Jessie?,6.6,8.0,26.0,8.0,1966.0
20087,False,0,98232,0.312795,0.0,11 Flowers,7.3,4.0,11.0,9.0,2011.0
20088,False,0,61658,0.590099,0.0,In Your Dreams,5.0,2.0,13.0,4.0,2005.0
20089,False,0,43767,0.250574,0.0,The Willow Tree,7.0,5.0,1.0,1.0,2005.0
20114,False,0,73283,0.594166,0.0,Transfer,6.2,8.0,23.0,9.0,2010.0
20117,False,0,177522,0.073825,0.0,Lipton Cockton in the Shadows of Sodoma,6.0,1.0,21.0,4.0,1995.0
20118,False,0,30252,0.654897,0.0,A Midsummer of Love,5.4,11.0,31.0,7.0,2009.0
20119,False,0,86819,1.298504,0.0,Alois Nebel,6.5,8.0,4.0,9.0,2011.0
20120,False,0,74726,4.121133,0.0,Juan of the Dead,6.3,81.0,14.0,10.0,2011.0
20134,False,0,125136,0.159569,0.0,The Cherry Orchard: Blossoming,0.0,0.0,8.0,11.0,2008.0
20140,False,0,85549,0.471995,0.0,Las Acacias,5.9,12.0,14.0,10.0,2011.0
20147,False,0,72678,0.256054,0.0,Henry,7.0,1.0,31.0,3.0,2010.0
20148,False,0,57307,0.111031,0.0,L'incruste,4.7,3.0,1.0,3.0,2004.0
20151,False,0,127533,7.916658,61700000.0,Rurouni Kenshin,7.2,174.0,25.0,8.0,2012.0
20152,False,0,193380,3.445547,0.0,Les Misérables,6.7,36.0,3.0,9.0,2000.0
20161,False,0,44165,0.041681,0.0,Kenji Mizoguchi: The Life of a Film Director,6.0,2.0,24.0,5.0,1975.0
20162,False,0,50021,0.439923,0.0,Cornelis,6.6,5.0,12.0,11.0,2010.0
20166,False,0,139909,0.000127,0.0,Aurinkotuuli,0.0,0.0,,,
20170,False,0,169836,0.414982,0.0,A Demon in My View,0.0,0.0,23.0,9.0,1991.0
20178,False,2840000,118628,3.611437,11620000.0,English Vinglish,7.3,68.0,14.0,9.0,2012.0
20179,False,0,38010,1.525928,0.0,Fish Story,7.0,19.0,20.0,3.0,2009.0
20185,False,0,151826,2.779704,0.0,The Man Who Laughs,5.9,28.0,26.0,12.0,2012.0
20187,False,0,31022,1.838661,0.0,Aftermath,6.1,34.0,1.0,1.0,1994.0
20188,False,0,83215,0.35,0.0,Fragments of an Alms-Film,0.0,0.0,1.0,1.0,1972.0
20189,False,0,469172,0.001097,0.0,Manuel on the Island of Wonders,0.0,0.0,2.0,8.0,1984.0
20190,False,0,127901,0.962442,0.0,Eat Sleep Die,6.0,16.0,5.0,10.0,2012.0
20195,False,0,4171,2.156849,0.0,Odette Toulemonde,5.5,36.0,6.0,11.0,2006.0
20196,False,0,48742,0.843295,0.0,Mein Kampf,3.8,8.0,1.0,8.0,2009.0
20207,False,13650000,147405,4.704351,0.0,Dabangg 2,5.1,30.0,21.0,12.0,2012.0
20217,False,0,46953,4.200146,0.0,Behind Blue Skies,6.8,12.0,10.0,9.0,2010.0
20226,False,0,85533,1.477577,0.0,Whores' Glory,6.8,26.0,9.0,9.0,2011.0
20229,False,0,114994,0.540795,0.0,Planet of Snail,6.3,6.0,20.0,3.0,2011.0
20234,False,0,103740,4.750814,124919.0,Beyond the Hills,7.2,54.0,12.0,9.0,2012.0
20235,False,0,115223,2.004607,0.0,Pokémon the Movie Black: Victini and Reshiram,5.7,23.0,16.0,7.0,2011.0
20236,False,0,88557,2.531439,0.0,Pokémon the Movie White: Victini and Zekrom,5.8,32.0,16.0,7.0,2011.0
20239,False,0,100592,0.467637,0.0,The Hand,8.2,13.0,26.0,10.0,1965.0
20241,False,0,102000,9.313199,0.0,Sister,6.8,43.0,13.0,2.0,2012.0
20255,False,54166,79983,0.312837,0.0,Padre nuestro,6.7,3.0,5.0,10.0,2007.0
20258,False,0,14078,0.28763,0.0,Morgan Pålsson - Världsreporter,4.8,6.0,22.0,2.0,2008.0
20259,False,0,134673,5.337351,2293798.0,Renoir,6.5,34.0,8.0,10.0,2012.0
20263,False,0,15932,1.351956,0.0,The Candidate,5.4,12.0,29.0,8.0,2008.0
20268,False,0,91552,0.129056,0.0,The Year of the Tiger,5.0,1.0,31.0,7.0,2011.0
20275,False,0,47713,0.142747,0.0,The Counterfeit Coin,6.6,4.0,1.0,1.0,1955.0
20276,False,0,89501,5.765418,0.0,Nameless Gangster,6.7,51.0,2.0,2.0,2012.0
20282,False,0,53567,2.775518,0.0,Thale,5.1,54.0,16.0,2.0,2012.0
20300,False,0,68178,1.509963,0.0,Omar Killed Me,6.6,26.0,21.0,6.0,2011.0
20304,False,0,53861,1.898197,0.0,Die,4.5,25.0,6.0,1.0,2010.0
20305,False,3550000,77117,2.700233,48000000.0,Sunny,8.0,56.0,4.0,5.0,2011.0
20306,False,25500000,94047,5.74216,0.0,My Way,7.6,75.0,21.0,12.0,2011.0
20307,False,0,85872,5.691572,306724.0,Le Chef,5.9,173.0,7.0,3.0,2012.0
20311,False,0,26005,2.396191,0.0,Made in Hong Kong,6.7,11.0,9.0,10.0,1997.0
20313,False,0,121455,0.409878,0.0,Bad Luck,5.1,4.0,4.0,4.0,1960.0
20320,False,0,124414,0.008267,0.0,Pictures of the Old World,7.8,6.0,1.0,1.0,1972.0
20321,False,0,81634,0.085868,0.0,Jean Gentil,5.0,1.0,20.0,4.0,2012.0
20326,False,0,91186,2.711041,2802459.0,A Simple Life,6.9,45.0,4.0,9.0,2011.0
20329,False,0,118557,0.39262,0.0,Palms,8.1,7.0,1.0,2.0,1994.0
20334,False,0,28830,0.511507,0.0,Oppai Volleyball,5.7,6.0,18.0,4.0,2009.0
20336,False,0,20088,1.006239,0.0,Kon-Tiki,7.5,12.0,12.0,1.0,1950.0
20339,False,0,44450,4.004188,0.0,Angelique,7.0,30.0,1.0,1.0,1964.0
20344,False,0,129728,0.802144,0.0,Palme,7.2,6.0,14.0,9.0,2012.0
20350,False,0,41863,0.014339,0.0,Sundome,0.0,0.0,20.0,11.0,2007.0
20351,False,0,19336,1.880834,0.0,Godzilla vs. Gigan,5.6,27.0,12.0,3.0,1972.0
20358,False,0,51071,2.03027,0.0,The Big Picture,6.4,38.0,3.0,11.0,2010.0
20359,False,0,76848,0.452745,0.0,A Woman's Face,6.0,2.0,31.0,10.0,1938.0
20364,False,0,50006,0.511214,0.0,The Karlsson Brothers,4.8,6.0,30.0,6.0,2010.0
20368,False,0,138574,1.502637,0.0,Beyond the Hill,6.3,7.0,14.0,12.0,2012.0
20369,False,0,114962,0.442906,0.0,Modest Reception,6.3,4.0,13.0,2.0,2012.0
20372,False,0,56919,1.093847,0.0,Love Likes Coincidences,7.0,21.0,1.0,1.0,2011.0
20375,False,0,93858,2.437961,0.0,Tabu,7.0,46.0,14.0,2.0,2012.0
20378,False,0,114562,1.347578,44689.0,Ballplayer,5.9,6.0,13.0,7.0,2012.0
20379,False,0,334317,0.581963,0.0,Désiré,7.5,2.0,5.0,4.0,1993.0
20380,False,0,281007,9.95301,0.0,The Summer I Turned 15,5.3,7.0,4.0,3.0,1976.0
20381,False,1400000,57436,1.038676,0.0,The Erotic Man,7.0,4.0,26.0,9.0,2010.0
20382,False,0,39936,0.375059,0.0,All That I Love,7.0,8.0,13.0,5.0,2009.0
20385,False,0,18912,4.705283,0.0,Angst,7.2,63.0,1.0,1.0,1983.0
20389,False,0,271504,0.936104,0.0,2 Become 1,6.0,1.0,1.0,1.0,2006.0
20393,False,0,70793,2.847953,0.0,Le grand soir,5.4,39.0,6.0,6.0,2012.0
20394,False,0,257604,0.046175,0.0,Kukuli,5.0,1.0,1.0,1.0,1961.0
20395,False,0,123648,0.290017,0.0,The Land,9.8,4.0,1.0,1.0,1969.0
20397,False,0,45316,1.971658,0.0,Udaan,6.7,39.0,17.0,6.0,2010.0
20400,False,0,110398,5.97966,2341226.0,No,7.0,132.0,7.0,8.0,2012.0
20405,False,0,13648,8.156555,0.0,Resident Evil: Degeneration,6.3,248.0,13.0,2.0,2008.0
20412,False,7500000,147815,0.63504,0.0,Kadal,5.9,7.0,1.0,2.0,2013.0
20418,False,0,36244,0.596908,0.0,Rainy Dog,7.0,8.0,28.0,6.0,1997.0
20419,False,0,270002,0.018017,0.0,Fuck Off! Images of Finland,7.0,1.0,19.0,3.0,1971.0
20422,False,0,177155,1.018864,0.0,Days and Hours,7.8,4.0,20.0,8.0,2004.0
20424,False,0,207655,0.182979,0.0,Dancing in the Rain,4.6,4.0,26.0,3.0,1961.0
20429,False,0,121835,6.468915,0.0,Lore,7.1,104.0,2.0,8.0,2012.0
20430,False,1800000,167179,1.888935,0.0,Traffic Department,6.9,13.0,31.0,1.0,2013.0
20439,False,48000000,98567,11.02591,0.0,Chinese Zodiac,6.0,266.0,20.0,12.0,2012.0
20445,False,0,64335,1.736752,0.0,Fig Jam,6.9,15.0,11.0,2.0,2011.0
20451,False,0,36079,2.414009,0.0,Tale of Tales,7.4,30.0,1.0,1.0,1979.0
20452,False,0,44065,1.911168,0.0,The House Is Black,8.3,21.0,1.0,1.0,1963.0
20458,False,4000000,85545,9.921433,911466.0,Elles,5.1,45.0,9.0,9.0,2011.0
20462,False,1000000,123678,6.373118,444575.0,The Act of Killing,7.5,213.0,31.0,8.0,2012.0
20465,False,0,56991,0.726197,0.0,Åsa-Nisse - Welcome to Knohult,3.9,6.0,11.0,2.0,2011.0
20472,False,0,141419,0.693517,0.0,Arnulf Rainer,4.9,14.0,31.0,12.0,1960.0
20473,False,0,34061,2.194163,0.0,"Above the Street, Below the Water",4.7,3.0,23.0,10.0,2009.0
20481,False,200,58235,3.648268,0.0,Confessions of a Brazilian Call Girl,6.1,74.0,25.0,2.0,2011.0
20485,False,0,74935,0.002374,0.0,Helicopter String Quartet,0.0,0.0,1.0,1.0,2005.0
20486,False,0,61382,0.541054,0.0,Breaking The Surface: The Greg Louganis Story,4.9,7.0,19.0,3.0,1997.0
20492,False,0,38510,1.372241,0.0,How to Make a Monster,4.0,11.0,14.0,10.0,2001.0
20497,False,0,136080,2.060217,0.0,Escape,5.3,28.0,28.0,9.0,2012.0
20500,False,0,55167,0.108482,0.0,Sixtynine,5.0,1.0,3.0,10.0,1969.0
20501,False,0,37984,1.225718,0.0,Eye in the Sky,6.3,16.0,21.0,6.0,2007.0
20503,False,0,205864,0.465373,0.0,The Eternal Return of Antonis Paraskevas,6.0,4.0,7.0,7.0,2013.0
20507,False,0,155941,0.218156,0.0,Blue Swallow,7.0,1.0,29.0,12.0,2005.0
20508,False,0,73293,0.704886,0.0,Empty Nest,6.3,4.0,24.0,4.0,2008.0
20510,False,0,133783,0.805203,0.0,Marie Kroyer,5.8,6.0,26.0,9.0,2012.0
20512,False,0,170657,10.506004,0.0,Journey to the West: Conquering the Demons,6.8,95.0,1.0,2.0,2013.0
20519,False,0,56508,0.791727,0.0,Fantômas: In the Shadow of the Guillotine,6.7,13.0,9.0,5.0,1913.0
20521,False,0,159480,0.383446,0.0,On the Last Verse - A Small Film About Death,2.5,2.0,15.0,4.0,1999.0
20524,False,0,67556,0.265256,0.0,The Suitor,6.4,6.0,12.0,11.0,1962.0
20525,False,0,90228,0.591262,0.0,Yoyo,5.9,9.0,19.0,2.0,1965.0
20526,False,0,143796,0.436688,0.0,As Long as You've Got Your Health,6.3,4.0,25.0,2.0,1966.0
20528,False,0,85502,0.170936,0.0,East Meets West,5.0,1.0,24.0,11.0,2011.0
20532,False,0,53399,3.497322,0.0,The Solitude of Prime Numbers,5.5,70.0,10.0,9.0,2010.0
20533,False,0,129112,5.451273,1347747.0,Wadjda,7.2,125.0,31.0,8.0,2012.0
20534,False,0,59255,0.382647,0.0,The Unintentional Kidnapping of Mrs. Elfriede Ott,6.6,9.0,1.0,10.0,2010.0
20537,False,0,71325,5.96317,0.0,With Every Heartbeat,6.8,48.0,29.0,7.0,2011.0
20538,False,0,74052,1.052711,0.0,My Name Is Juani,3.5,12.0,20.0,10.0,2006.0
20542,False,0,138906,0.302462,0.0,Le Grand Amour,6.0,3.0,21.0,3.0,1969.0
20546,False,0,28485,1.398033,594947.0,Satan's Blood,6.3,8.0,12.0,8.0,1978.0
20551,False,0,148820,0.081011,0.0,Land of Milk and Honey,6.0,2.0,9.0,2.0,1971.0
20552,False,0,159412,0.129546,0.0,The Thick-Walled Room,7.0,2.0,31.0,10.0,1956.0
20553,False,0,143946,0.346396,0.0,I Will Buy You,8.3,3.0,21.0,11.0,1956.0
20558,False,5000000,133183,1.719131,0.0,The Child,4.6,9.0,18.0,9.0,2012.0
20559,False,0,42455,3.673082,0.0,And Now The Screaming Starts,6.4,12.0,26.0,4.0,1973.0
20566,False,0,136403,8.804555,0.0,Populaire,6.6,190.0,27.0,11.0,2012.0
20568,False,0,159414,0.141417,0.0,The Inheritance,5.7,3.0,16.0,2.0,1962.0
20572,False,0,60534,2.698707,0.0,The Silence,6.5,37.0,13.0,8.0,2010.0
20579,False,0,44114,1.192361,0.0,Paper Castles,5.6,10.0,25.0,10.0,2009.0
20580,False,0,51853,0.693926,0.0,Accomplices,5.6,11.0,20.0,1.0,2010.0
20586,False,0,95775,2.989182,0.0,Clip,5.2,35.0,27.0,1.0,2012.0
20599,False,0,30198,0.297129,0.0,The Red Spectacles,4.8,6.0,7.0,2.0,1987.0
20601,False,0,81225,0.496605,0.0,Abendland,5.5,2.0,31.0,3.0,2011.0
20603,False,5000000,144789,6.757549,11724119.0,I'm So Excited!,5.8,219.0,8.0,3.0,2013.0
20604,False,0,80437,0.007498,0.0,The Finger,0.0,0.0,26.0,5.0,2011.0
20608,False,0,40859,0.155054,0.0,Dry Movie,7.3,3.0,14.0,4.0,2005.0
20616,False,1970000,123964,0.491187,0.0,Miss Blue Jeans,5.9,6.0,3.0,8.0,2012.0
20625,False,0,109425,0.151671,0.0,Blood Games,4.8,4.0,12.0,12.0,1990.0
20627,False,0,210621,0.008354,0.0,The Searchers of Happiness,0.0,0.0,1.0,1.0,1936.0
20635,False,0,55892,1.637685,0.0,Mezzo Forte,6.0,7.0,25.0,5.0,2000.0
20642,False,0,62130,0.043159,0.0,El Big Bang de Tunguska,7.0,1.0,1.0,6.0,2008.0
20646,False,0,20016,1.728538,0.0,Trailer Park of Terror,4.8,24.0,21.0,10.0,2008.0
20650,False,0,189364,0.566517,0.0,Miguel and William,5.0,3.0,2.0,2.0,2007.0
20658,False,0,121875,9.617662,11879046.0,In the House,7.3,259.0,26.0,9.0,2012.0
20667,False,1000000,75626,0.080345,0.0,For the Love of a Dog,3.8,2.0,1.0,3.0,2008.0
20671,False,1000000,54328,1.758492,0.0,Ocean Heaven,7.1,21.0,5.0,8.0,2010.0
20684,False,431274,131822,0.103806,0.0,Kuningas Litmanen,7.0,1.0,28.0,9.0,2012.0
20688,False,7100000,17501,7.633636,0.0,Don : The Chase Begins Again,7.3,68.0,20.0,10.0,2006.0
20690,False,0,111667,0.277824,0.0,Night Across the Street,7.5,4.0,11.0,7.0,2012.0
20691,False,0,116466,1.117776,0.0,The Flat,6.4,8.0,11.0,7.0,2011.0
20693,False,0,23790,1.630422,0.0,Magadheera,7.2,23.0,9.0,8.0,2009.0
20695,False,3900000,60579,0.562097,4900000.0,Hey Ram,6.7,10.0,18.0,2.0,2000.0
20699,False,0,28067,1.791601,0.0,The Ghost Galleon,4.8,12.0,28.0,6.0,1974.0
20706,False,0,63840,0.459026,0.0,Huddersfield,6.7,5.0,7.0,5.0,2007.0
20709,False,0,127544,1.607827,0.0,009 Re: Cyborg,5.7,11.0,27.0,10.0,2012.0
20710,False,0,91694,1.406776,0.0,Ace Attorney,5.8,29.0,12.0,2.0,2012.0
20713,False,0,148034,0.879728,0.0,The Elusive Summer of '68,6.6,7.0,30.0,1.0,1984.0
20714,False,0,25516,3.273286,0.0,Koi... Mil Gaya,6.4,37.0,8.0,8.0,2003.0
20722,False,0,3146,2.382208,0.0,The War of the Gargantuas,6.3,9.0,31.0,7.0,1966.0
20723,False,0,102524,0.332994,0.0,The Machine That Kills Bad People,6.8,5.0,14.0,5.0,1952.0
20728,False,0,133698,7.881755,0.0,Fly Me to the Moon,5.6,196.0,29.0,10.0,2012.0
20729,False,0,58483,0.575124,0.0,A Family,6.0,5.0,24.0,2.0,2011.0
20730,False,0,173294,6.60279,0.0,Papadopoulos & Sons,5.7,15.0,20.0,12.0,2012.0
20733,False,0,85449,7.502597,0.0,Skylab,6.3,23.0,19.0,9.0,2011.0
20738,False,0,25290,2.071165,0.0,Year of the Jellyfish,6.1,11.0,14.0,11.0,1984.0
20752,False,0,92484,1.183753,0.0,The Fourth State,4.9,14.0,8.0,3.0,2012.0
20753,False,0,55956,0.974418,0.0,God's Puzzle,6.2,3.0,7.0,6.0,2008.0
20754,False,0,171337,13.631223,0.0,Siberian Education,6.7,138.0,27.0,2.0,2013.0
20763,False,0,125140,0.420241,0.0,The Truth of Lie,5.0,1.0,27.0,10.0,2011.0
20766,False,0,76809,0.000189,0.0,Black Rose Ascension,0.0,0.0,1.0,1.0,1975.0
20767,False,0,117534,0.842744,0.0,E Aí... Comeu?,5.8,20.0,22.0,6.0,2012.0
20773,False,5500000,126250,4.711231,10016934.0,Love Is All You Need,6.2,86.0,4.0,9.0,2012.0
20778,False,0,149469,0.071765,0.0,Carne de gallina,5.5,2.0,26.0,10.0,2001.0
20779,False,0,110420,10.249498,0.0,Wolf Children,8.0,483.0,21.0,7.0,2012.0
20787,False,0,81623,0.847384,0.0,The Colors of the Mountain,7.5,14.0,27.0,4.0,2011.0
20788,False,0,65646,0.211747,0.0,The Eternal Return,7.1,4.0,13.0,12.0,1943.0
20790,False,0,43113,0.268765,0.0,The H-Man,6.3,5.0,24.0,6.0,1958.0
20793,False,0,102001,3.015326,0.0,Like Someone in Love,7.3,60.0,15.0,9.0,2012.0
20796,False,0,78432,0.521868,0.0,Before Your Eyes,7.4,7.0,19.0,9.0,2009.0
20805,False,0,169934,10.474313,0.0,Iron Man: Rise of Technovore,5.2,61.0,24.0,4.0,2013.0
20817,False,3860000,44865,8.959821,64076736.0,The Grandmaster,6.3,280.0,8.0,1.0,2013.0
20821,False,0,183015,0.869784,0.0,American Kickboxer 2,5.0,3.0,4.0,8.0,1993.0
20826,False,0,55524,0.005578,0.0,Prinsessa Ruusunen,0.0,0.0,8.0,4.0,1949.0
20828,False,0,130804,0.149432,0.0,Sofia's Last Ambulance,7.3,4.0,23.0,5.0,2012.0
20838,False,0,36229,0.005145,0.0,3° kälter,0.0,0.0,16.0,3.0,2006.0
20842,False,6200000,91073,1.077252,4820000.0,Late Autumn,6.9,22.0,10.0,9.0,2010.0
20851,False,0,82662,1.025725,0.0,L'industriale,5.0,13.0,13.0,1.0,2011.0
20852,False,0,42587,0.005351,25.0,Chariots of the Gods,7.1,5.0,1.0,1.0,1970.0
20855,False,0,96279,0.663588,0.0,After The Storm,2.7,3.0,17.0,8.0,2001.0
